,tweet_id,expanded_urls,rating_numerator,rating_denominator,dog_class
491,813800681631023104,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,
490,813812741911748608,"https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,
489,813910438903693312,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,doggo
487,814153002265309185,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,
486,814530161257443328,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,
484,814638523311648768,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,
483,814986499976527872,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,pupper
482,815390420867969024,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13,10,
481,815639385530101762,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,
480,815736392542261248,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,
478,815966073409433600,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,pupper
477,815990720817401858,"https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,
474,816091915477250048,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,
473,816336735214911488,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,
472,816450570814898180,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,10,
471,816697700272001025,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,
470,816816676327063552,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,
468,817056546584727552,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,
467,817120970343411712,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,
466,817171292965273600,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,
464,817415592588222464,"https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,
463,817423860136083457,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,
461,817536400337801217,"https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,
460,817777686764523521,https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,doggo-pupper
459,817827839487737858,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,
458,817908911860748288,https://twitter.com/micahgrimes/status/817902080979599361,12,10,
457,818145370475810820,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,
456,818259473185828864,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,
454,818536468981415936,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,
452,818614493328580609,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,
451,818627210458333184,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,
449,819004803107983360,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,doggo
448,819006400881917954,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,doggo
445,819227688460238848,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,
444,819238181065359361,http://us.blastingnews.com/news/2017/01/200-dogs-saved-from-south-korean-dog-meat-industry-001385441.html?sbdht=_pM1QUzk3wsfscF9XF2WEd9KoWDpsQlMUjfh1HxxUq0u5mMbiu2B0kw2_,10,10,pupper
443,819347104292290561,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,
442,819588359383371776,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,
441,819711362133872643,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11,10,
440,819924195358416896,https://twitter.com/dog_rates/status/819924195358416896/video/1,11,10,doggo
439,819952236453363712,"https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13,10,puppo
437,820078625395449857,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",12,10,
436,820314633777061888,"https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14,10,
432,820749716845686786,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13,10,
430,821044531881721856,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12,10,
429,821107785811234820,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11,10,doggo
428,821149554670182400,https://twitter.com/dog_rates/status/821149554670182400/video/1,12,10,
426,821407182352777218,https://twitter.com/dog_rates/status/821407182352777218/video/1,14,10,doggo
424,821522889702862852,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13,10,
423,821765923262631936,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13,10,doggo
421,821886076407029760,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,
419,822244816520155136,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11,10,
418,822462944365645825,"https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14,10,pupper
417,822489057087389700,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,
416,822610361945911296,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12,10,
414,822859134160621569,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12,10,
413,822872901745569793,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13,10,puppo
412,822975315408461824,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12,10,
410,823322678127919110,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",11,10,
408,823581115634085888,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11,10,
407,823699002998870016,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12,10,
405,823939628516474880,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12,10,
404,824025158776213504,https://twitter.com/badlandsnps/status/823966201328046080,14,10,
403,824297048279236611,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11,10,
402,824325613288833024,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13,10,pupper
401,824663926340194305,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13,10,
400,824775126675836928,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12,10,
398,825026590719483904,"https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12,10,puppo
396,825147591692263424,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,
395,825535076884762624,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14,10,puppo
394,825829644528148480,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12,10,
393,825876512159186944,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11,10,
392,826115272272650244,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13,10,
391,826204788643753985,"http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13,10,doggo
390,826240494070030336,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11,10,
389,826476773533745153,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,doggo
388,826598365270007810,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13,10,
385,826848821049180160,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13,10,doggo
384,826958653328592898,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12,10,doggo
383,827199976799354881,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13,10,
381,827324948884643840,https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,
380,827600520311402496,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13,10,
379,827653905312006145,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,
378,827933404142436356,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12,10,pupper
377,828011680017821696,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,
376,828046555563323392,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13,10,
374,828372645993398273,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,
373,828376505180889089,https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,
372,828381636999917570,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,doggo
371,828408677031882754,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,
370,828409743546925057,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12,10,
369,828650029636317184,"https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14,10,
368,828708714936930305,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10,10,
367,828770345708580865,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13,10,
365,829011960981237760,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13,10,
364,829141528400556032,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12,10,
363,829374341691346946,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",13,10,doggo
362,829449946868879360,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11,10,doggo
361,829501995190984704,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12,10,
360,829861396166877184,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12,10,
358,830097400375152640,"https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13,10,
356,830583320585068544,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13,10,
355,830956169170665475,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,
354,831262627380748289,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12,10,
353,831309418084069378,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,
352,831315979191906304,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13,10,pupper
351,831322785565769729,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12,10,doggo
350,831552930092285952,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,
349,831650051525054464,"http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13,10,
348,831670449226514432,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,
347,831911600680497154,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14,10,
345,831939777352105988,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12,10,doggo
344,832032802820481025,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12,10,doggo
339,832273440279240704,https://twitter.com/dog_rates/status/832273440279240704/video/1,14,10,doggo
338,832369877331693569,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,
337,832397543355072512,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",12,10,
336,832636094638288896,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12,10,
335,832645525019123713,http://us.blastingnews.com/news/2017/02/jfk-announces-its-first-ever-ark-oasis-animal-terminal-001480161.html?sbdht=_pM1QUzk3wsdTxcmMoRPV7FWYYlsNKcFRcYSY7OmeHnOXA4NtUM6PLQ2_,10,10,
334,832682457690300417,https://twitter.com/telegraph/status/832268302944579584,13,10,
333,832757312314028032,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13,10,
331,832998151111966721,"https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13,10,doggo
330,833124694597443584,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",12,10,pupper
329,833479644947025920,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13,10,
328,833722901757046785,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13,10,
326,833826103416520705,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13,10,
325,833863086058651648,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12,10,
324,834086379323871233,https://twitter.com/dog_rates/status/834086379323871233/photo/1,12,10,
323,834089966724603904,https://twitter.com/stevekopack/status/834086676934836224,10,10,doggo
322,834167344700198914,https://twitter.com/dog_rates/status/834167344700198914/photo/1,11,10,
321,834209720923721728,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12,10,
320,834458053273591808,https://twitter.com/dog_rates/status/834458053273591808/photo/1,12,10,
318,834574053763584002,https://twitter.com/dog_rates/status/834574053763584002/photo/1,13,10,doggo
317,834786237630337024,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13,10,
316,834931633769889797,"https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1",12,10,
315,835152434251116546,"https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1",0,10,
314,835172783151792128,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",12,10,
312,835264098648616962,"https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1",12,10,
311,835297930240217089,https://twitter.com/dog_rates/status/835297930240217089/photo/1,12,10,
308,835574547218894849,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",11,10,
306,836001077879255040,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",13,10,
305,836260088725786625,https://twitter.com/dog_rates/status/836260088725786625/photo/1,13,10,
304,836380477523124226,https://twitter.com/dog_rates/status/836380477523124226/photo/1,12,10,pupper
301,836677758902222849,"https://twitter.com/dog_rates/status/836677758902222849/photo/1,https://twitter.com/dog_rates/status/836677758902222849/photo/1",11,10,
300,836753516572119041,https://twitter.com/dog_rates/status/836753516572119041/photo/1,12,10,doggo
299,836989968035819520,https://twitter.com/dog_rates/status/836989968035819520/photo/1,12,10,
297,837110210464448512,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13,10,pupper
296,837366284874571778,https://twitter.com/dog_rates/status/837366284874571778/photo/1,13,10,
295,837471256429613056,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",12,10,
294,837482249356513284,"https://twitter.com/dog_rates/status/837482249356513284/photo/1,https://twitter.com/dog_rates/status/837482249356513284/photo/1",13,10,
293,837820167694528512,"https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12,10,pupper
292,838083903487373313,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",13,10,
288,838476387338051585,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13,10,
287,838561493054533637,https://twitter.com/dog_rates/status/838561493054533637/photo/1,13,10,
284,838921590096166913,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13,10,
283,838952994649550848,https://twitter.com/ktla/status/838948714227998720,13,10,
282,839239871831150596,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13,10,
280,839549326359670784,https://twitter.com/dog_rates/status/839549326359670784/photo/1,12,10,
279,839990271299457024,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",13,10,
278,840268004936019968,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",12,10,
277,840370681858686976,https://twitter.com/dog_rates/status/840370681858686976/photo/1,13,10,
276,840632337062862849,"https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12,10,
275,840696689258311684,https://twitter.com/dog_rates/status/840696689258311684/photo/1,10,10,
271,841077006473256960,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12,10,
270,841314665196081154,https://twitter.com/dog_rates/status/841314665196081154/video/1,13,10,
269,841320156043304961,https://twitter.com/abc/status/841311395547250688,12,10,
268,841439858740625411,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",14,10,
267,841680585030541313,https://twitter.com/dog_rates/status/841680585030541313/photo/1,12,10,
265,842115215311396866,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12,10,
264,842163532590374912,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",12,10,
263,842535590457499648,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13,10,
262,842765311967449089,"https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",12,10,
261,842846295480000512,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13,10,
259,843235543001513987,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13,10,
258,843604394117681152,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11,10,
257,843856843873095681,https://twitter.com/dog_rates/status/843856843873095681/photo/1,12,10,
256,843981021012017153,https://twitter.com/brianstack153/status/796796054100471809,13,10,
255,844223788422217728,https://twitter.com/dog_rates/status/844223788422217728/photo/1,12,10,
254,844580511645339650,https://twitter.com/dog_rates/status/844580511645339650/photo/1,11,10,
253,844704788403113984,https://twitter.com/dog_rates/status/844704788403113984/photo/1,13,10,
252,844973813909606400,https://twitter.com/dog_rates/status/844973813909606400/photo/1,12,10,
249,845306882940190720,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12,10,pupper
248,845397057150107648,"https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",13,10,doggo
246,845677943972139009,https://twitter.com/dog_rates/status/845677943972139009/photo/1,12,10,
245,845812042753855489,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",13,10,
244,846042936437604353,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12,10,
243,846139713627017216,https://twitter.com/csncapitals/status/846088479142531073,13,10,
242,846153765933735936,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13,10,
241,846505985330044928,https://twitter.com/shomaristone/status/846484798663245829,11,10,
240,846514051647705089,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13,10,doggo
239,846874817362120707,"https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13,10,
238,847116187444137987,https://twitter.com/dog_rates/status/847116187444137987/photo/1,11,10,
237,847157206088847362,"https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11,10,
236,847251039262605312,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",12,10,
235,847606175596138505,https://twitter.com/dog_rates/status/847606175596138505/photo/1,12,10,
233,847842811428974592,"https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",12,10,
232,847962785489326080,https://twitter.com/dog_rates/status/847962785489326080/photo/1,10,10,
229,848212111729840128,https://twitter.com/dog_rates/status/848212111729840128/photo/1,6,10,
227,848324959059550208,https://twitter.com/dog_rates/status/848324959059550208/photo/1,12,10,
226,848690551926992896,https://twitter.com/dog_rates/status/848690551926992896/photo/1,12,10,
225,849051919805034497,https://twitter.com/dog_rates/status/849051919805034497/photo/1,13,10,
224,849336543269576704,https://twitter.com/dog_rates/status/849336543269576704/photo/1,11,10,
223,849412302885593088,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",12,10,
221,849776966551130114,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",12,10,
220,850019790995546112,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12,10,pupper
219,850145622816686080,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",11,10,
217,850380195714523136,https://twitter.com/dog_rates/status/850380195714523136/video/1,13,10,
216,850753642995093505,"https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",11,10,
215,851224888060895234,"https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1",13,10,
214,851464819735769094,"https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1",14,10,
213,851591660324737024,https://twitter.com/dog_rates/status/851591660324737024/photo/1,11,10,
210,852189679701164033,https://twitter.com/dog_rates/status/852189679701164033/photo/1,12,10,
209,852226086759018497,https://twitter.com/dog_rates/status/852226086759018497/video/1,14,10,
208,852311364735569921,https://twitter.com/dog_rates/status/852311364735569921/photo/1,13,10,
